Type,Compound ID,Protein ID,Predicted Value,Original Value,Difference,Difference Sq
PREDICTION,CHEMBL3238285,P10275,7.35097694396973,6.33,-1.02097694396973,1.04239392011776
PREDICTION,CHEMBL2159544,P10275,5.49353933334351,6.37,0.876460666656494,0.768183300195946
PREDICTION,CHEMBL471876,P10275,6.13128232955933,5.76,-0.371282329559326,0.137850568243
PREDICTION,CHEMBL166323,P10275,6.97379064559937,5.83,-1.14379064559937,1.30825704096061
PREDICTION,CHEMBL227440,P10275,8.06653690338135,6.19,-1.87653690338135,3.52139074975206
PREDICTION,CHEMBL503687,P10275,7.06236219406128,9,1.93763780593872,3.75444026700302
PREDICTION,CHEMBL134140,P10275,6.71321296691895,7.32,0.606787033081055,0.368190503515309
PREDICTION,CHEMBL1165799,P10275,7.08906555175781,6.16,-0.929065551757812,0.863162799463048
PREDICTION,CHEMBL4061510,P10275,7.27515745162964,6.16,-1.11515745162964,1.24357614192511
PREDICTION,CHEMBL3410854,P10275,5.98123741149902,5.78,-0.201237411499023,0.040496495786827
PREDICTION,CHEMBL3263764,P10275,5.3584041595459,9.28,3.9215958404541,15.3789139358669
PREDICTION,CHEMBL277378,P10275,7.02253389358521,6.66,-0.362533893585205,0.131430823998049
PREDICTION,CHEMBL2337517,P10275,5.1729474067688,8.14,2.9670525932312,8.803401091
PREDICTION,CHEMBL3238292,P10275,7.13782739639282,7.05,-0.087827396392823,0.007713651557142
PREDICTION,CHEMBL4085241,P10275,5.44798803329468,5.94,0.492011966705323,0.24207577538124
PREDICTION,CHEMBL7177,P10275,8.24569988250732,6.7,-1.54569988250732,2.38918812678316
PREDICTION,CHEMBL2386399,P10275,5.67317581176758,8.7,3.02682418823242,9.16166466646886
PREDICTION,CHEMBL182593,P10275,6.32146406173706,5.8,-0.521464061737061,0.271924767683313
PREDICTION,CHEMBL3706893,P10275,6.81249618530273,7.39,0.577503814697265,0.333510655989893
PREDICTION,CHEMBL3893153,P10275,6.54369401931763,6.2,-0.343694019317627,0.118125578914705
PREDICTION,CHEMBL1210034,P10275,6.39064645767212,5.7,-0.690646457672119,0.476992529495046
PREDICTION,CHEMBL203748,P10275,7.3833212852478,6.8,-0.583321285247803,0.340263721823149
PREDICTION,CHEMBL237122,P10275,5.41468906402588,7.77,2.35531093597412,5.54748960511929
PREDICTION,CHEMBL336736,P10275,6.47746086120606,7.66,1.18253913879395,1.39839881477953
PREDICTION,CHEMBL218914,P10275,8.15466690063477,8.49,0.335333099365235,0.112448287529894
PREDICTION,CHEMBL4072730,P10275,6.27490663528442,5.96,-0.314906635284424,0.099166188946157
PREDICTION,CHEMBL3133003,P10275,5.42423677444458,6.63,1.20576322555542,1.45386495610181
PREDICTION,CHEMBL4278241,P10275,6.07073259353638,6.1,0.029267406463623,0.000856581081107
PREDICTION,CHEMBL1934435,P10275,7.61400508880615,5.84,-1.77400508880615,3.14709405511012
PREDICTION,CHEMBL3588962,P10275,6.96300649642944,6.14,-0.823006496429444,0.677339693165068
PREDICTION,CHEMBL1210841,P10275,8.20901775360107,6.96,-1.24901775360107,1.56004534881067
PREDICTION,CHEMBL3695596,P10275,6.61865615844727,7.82,1.20134384155273,1.44322702563668
PREDICTION,CHEMBL375907,P10275,8.1874942779541,7.23,-0.957494277954101,0.916795292314845
PREDICTION,CHEMBL452153,P10275,5.46923732757568,8.82,3.35076267242432,11.2276104869121
PREDICTION,CHEMBL538137,P10275,7.63723039627075,5.48,-2.15723039627075,4.65364298259446
PREDICTION,CHEMBL3961165,P10275,6.34802055358887,6.04,-0.308020553588867,0.094876661433192
PREDICTION,CHEMBL3623115,P10275,7.32698011398315,5.58,-1.74698011398315,3.05193951865259
PREDICTION,CHEMBL3622590,P10275,5.339768409729,5.97,0.630231590270996,0.397191857375508
PREDICTION,CHEMBL481350,P10275,5.75163412094116,7.32,1.56836587905884,2.459771530596
PREDICTION,CHEMBL3323472,P10275,5.33642101287842,7.16,1.82357898712158,3.32544032227138
PREDICTION,CHEMBL469982,P10275,6.18349933624268,6.09,-0.093499336242676,0.008742125877821
PREDICTION,CHEMBL3132980,P10275,5.71103954315186,7.43,1.71896045684814,2.95482505220758
PREDICTION,CHEMBL394194,P10275,8.07966613769531,9.05,0.970333862304688,0.941547804335134
PREDICTION,CHEMBL114607,P10275,5.82713127136231,7.17,1.3428687286377,1.80329642235302
PREDICTION,CHEMBL163142,P10275,7.67010450363159,6.62,-1.05010450363159,1.10271946854735
PREDICTION,CHEMBL430855,P10275,5.94158267974854,7.54,1.59841732025147,2.55493792967987
PREDICTION,CHEMBL1830941,P10275,6.93028879165649,6.38,-0.550288791656494,0.302817754222764
PREDICTION,CHEMBL2426624,P10275,6.07202768325806,5.17,-0.902027683258057,0.813653941363897
PREDICTION,CHEMBL3695603,P10275,7.24328756332397,6.34,-0.903287563323975,0.815928422055764
PREDICTION,CHEMBL3623122,P10275,7.21521472930908,6.06,-1.15521472930908,1.33452107081266
PREDICTION,CHEMBL399887,P10275,6.94931936264038,6.02,-0.929319362640381,0.863634477778324
PREDICTION,CHEMBL3965705,P10275,6.60495948791504,5.6,-1.00495948791504,1.00994357235046
PREDICTION,CHEMBL264131,P10275,7.32605457305908,6,-1.32605457305908,1.7584207307309
PREDICTION,CHEMBL4290022,P10275,5.19545125961304,7.37,2.17454874038696,4.72866222431853
PREDICTION,CHEMBL348449,P10276,5.90666770935059,5.7,-0.206667709350586,0.042711542088218
PREDICTION,CHEMBL157160,P10276,7.26455736160278,5.34,-1.92455736160278,3.70392103809947
PREDICTION,CHEMBL82089,P10276,5.07735538482666,5.12,0.04264461517334,0.001818563203282
PREDICTION,CHEMBL3901588,P10276,7.66538238525391,5.66,-2.00538238525391,4.02155851108665
PREDICTION,CHEMBL130374,P10276,6.66087055206299,6.3,-0.360870552062988,0.130227555346246
PREDICTION,CHEMBL4226012,P10276,6.06652688980103,6.52,0.453473110198974,0.205637861673531
PREDICTION,CHEMBL82609,P10276,6.19472122192383,5.64,-0.554721221923828,0.307715634052665
PREDICTION,CHEMBL156997,P10276,7.15227317810059,7.42,0.267726821899414,0.071677651164361
PREDICTION,CHEMBL334428,P10276,5.85992527008057,7.09,1.23007472991943,1.51308384118637
PREDICTION,CHEMBL419166,P10276,6.11330032348633,5.54,-0.573300323486328,0.328673260909528
PREDICTION,CHEMBL148327,P10276,6.72477340698242,7.24,0.515226593017578,0.265458442152501
PREDICTION,CHEMBL346703,P10276,7.55248165130615,6.08,-1.47248165130615,2.16820221343329
PREDICTION,CHEMBL120759,P10276,5.8675332069397,7.36,1.4924667930603,2.22745712838771
PREDICTION,CHEMBL3934863,P10826,7.29682540893555,6.28,-1.01682540893555,1.03393391225694
PREDICTION,CHEMBL81273,P10826,5.65205430984497,7.66,2.00794569015503,4.03184589461216
PREDICTION,CHEMBL89241,P10826,6.35293531417847,6.5,0.147064685821533,0.021628021815786
PREDICTION,CHEMBL89581,P10826,6.10526371002197,7.16,1.05473628997803,1.11246864139661
PREDICTION,CHEMBL131826,P10826,5.43194580078125,8.15,2.71805419921875,7.38781862989068
PREDICTION,CHEMBL357603,P10826,6.81041717529297,6.54,-0.270417175292969,0.073125448693428
PREDICTION,CHEMBL309282,P10826,7.85752439498901,7.85,-0.007524394989014,5.66165199506994E-05
PREDICTION,CHEMBL109847,P10826,5.78907537460327,7.92,2.13092462539673,4.54083975912219
PREDICTION,CHEMBL326911,P10826,6.15053462982178,6.82,0.669465370178223,0.448183881867865
PREDICTION,CHEMBL346703,P10826,8.12561321258545,7.58,-0.545613212585449,0.297693777747814
PREDICTION,CHEMBL350485,P10826,7.51430416107178,7.06,-0.454304161071778,0.206392270767132
PREDICTION,CHEMBL163530,P10826,7.81766128540039,7.41,-0.407661285400391,0.166187723614299
PREDICTION,CHEMBL421773,P10826,6.5914797782898,6.04,-0.551479778289795,0.304129945862561
PREDICTION,CHEMBL349018,P10826,7.87489175796509,8.92,1.04510824203491,1.0922512375693
PREDICTION,CHEMBL3957342,P10826,7.92905712127686,6.51,-1.41905712127686,2.01372311344656
PREDICTION,CHEMBL132033,P10826,7.89472246170044,5.71,-2.18472246170044,4.77301223465843
PREDICTION,CHEMBL130232,P10826,5.9052357673645,5.33,-0.575235767364502,0.330896188055427
PREDICTION,CHEMBL284937,P10826,6.43837928771973,8.1,1.66162071228027,2.7609833914788
PREDICTION,CHEMBL36718,P10826,5.9803786277771,7.46,1.4796213722229,2.18927940513878
PREDICTION,CHEMBL37672,P10826,6.34346628189087,5.91,-0.433466281890869,0.187893017536294
PREDICTION,CHEMBL337393,P10826,6.38613653182983,5.51,-0.876136531829834,0.76761522240681
PREDICTION,CHEMBL164176,P10826,7.39988040924072,7,-0.399880409240723,0.159904341694528
PREDICTION,CHEMBL3910072,P10826,5.79021644592285,8.22,2.42978355407715,5.90384811966378
PREDICTION,CHEMBL134375,P10826,7.24497556686401,8.02,0.775024433135986,0.600662871957756
PREDICTION,CHEMBL334534,P10826,5.77012014389038,6.42,0.649879856109619,0.422343827377059
PREDICTION,CHEMBL358145,P10826,7.67545795440674,7.05,-0.625457954406738,0.391197652730662
PREDICTION,CHEMBL334330,P10826,6.38410139083862,5.44,-0.944101390838623,0.891327436183422
PREDICTION,CHEMBL345298,P10826,6.88756561279297,6.17,-0.717565612792969,0.514900408662949
PREDICTION,CHEMBL96184,P10826,8.17941474914551,5.1,-3.07941474914551,9.48279519725489
PREDICTION,CHEMBL424636,P10826,7.16524839401245,6.37,-0.795248394012451,0.632420008179383
PREDICTION,CHEMBL705,P10826,8.01285457611084,7.7,-0.31285457611084,0.097877985793493
PREDICTION,CHEMBL146646,P10826,6.34497833251953,6.86,0.515021667480469,0.265247317974363
PREDICTION,CHEMBL195556,P10827,5.32576656341553,7,1.67423343658447,2.80305760017745
PREDICTION,CHEMBL552185,P10827,5.10607051849365,5.96,0.853929481506348,0.7291955593857
PREDICTION,CHEMBL396089,P10827,4.88578271865845,5.27,0.384217281341552,0.147622919281494
PREDICTION,CHEMBL550845,P10827,5.88534069061279,4.89,-0.995340690612793,0.990703090389552
PREDICTION,CHEMBL236499,P10827,7.09224796295166,6.31,-0.782247962951661,0.611911875542023
PREDICTION,CHEMBL552105,P10827,5.3268404006958,5.39,0.063159599304199,0.003989134984267
PREDICTION,CHEMBL3261325,P10827,6.37625312805176,7.41,1.03374687194824,1.06863259526278
PREDICTION,CHEMBL121893,P10827,5.24751901626587,6.71,1.46248098373413,2.13885062778395
PREDICTION,CHEMBL4211975,P10827,4.91630363464356,6.53,1.61369636535645,2.6040159595646
PREDICTION,CHEMBL205171,P10827,6.20380544662476,5.78,-0.423805446624756,0.179611056588809
PREDICTION,CHEMBL394644,P10827,6.99032735824585,7.61,0.619672641754151,0.383994182938568
PREDICTION,CHEMBL3397337,P10827,9.60813140869141,5.93,-3.67813140869141,13.5286506596022
PREDICTION,CHEMBL563181,P10827,5.19740295410156,4.72,-0.477402954101563,0.227913580584899
PREDICTION,CHEMBL83953,P10827,5.04635620117188,4.41,-0.636356201171875,0.4049492147699
PREDICTION,CHEMBL236033,P10827,5.01577043533325,4.97,-0.045770435333252,0.002094932750595
PREDICTION,CHEMBL594024,P10827,8.75628280639648,8.61,-0.146282806396485,0.021398659447232
PREDICTION,CHEMBL2035881,P10827,7.47020816802979,5.04,-2.43020816802979,5.90591173995868
PREDICTION,CHEMBL402713,P10827,5.81852960586548,5.5,-0.318529605865479,0.101461109812817
PREDICTION,CHEMBL192508,P10827,5.3389744758606,7.06,1.7210255241394,2.96192885473931
PREDICTION,CHEMBL2035877,P10827,6.2025089263916,4.72,-1.4825089263916,2.19783271683078
PREDICTION,CHEMBL392925,P10827,6.53962755203247,7.36,0.82037244796753,0.673010953384237
PREDICTION,CHEMBL2312272,P10827,6.38473272323608,9.46,3.07526727676392,9.45726882353496
PREDICTION,CHEMBL251456,P10827,8.04687023162842,6.22,-1.82687023162842,3.33745484321007
PREDICTION,CHEMBL236863,P10827,7.02629089355469,8.07,1.04370910644531,1.08932869887687
PREDICTION,CHEMBL393489,P10827,7.56210327148438,5.37,-2.19210327148437,4.8053167528525
PREDICTION,CHEMBL237601,P10827,4.69896841049194,6.17,1.47103158950806,2.1639339373306
PREDICTION,CHEMBL235385,P10827,6.44158124923706,8.1,1.65841875076294,2.75035275288211
PREDICTION,CHEMBL105983,P10827,8.13932514190674,7.89,-0.249325141906739,0.062163026386815
PREDICTION,CHEMBL3126376,P10827,5.33776378631592,6.68,1.34223621368408,1.80159805332498
PREDICTION,CHEMBL260482,P10827,7.0759129524231,5.57,-1.5059129524231,2.26777382027564
PREDICTION,CHEMBL258886,P10827,7.3585991859436,6.91,-0.448599185943603,0.201241229629264
PREDICTION,CHEMBL192142,P10827,5.54405879974365,7.02,1.47594120025635,2.17840242661415
PREDICTION,CHEMBL111953,P10827,7.81906127929688,5.89,-1.92906127929688,3.7212774192825
PREDICTION,CHEMBL2035876,P10827,7.96362781524658,6.26,-1.70362781524658,2.90234773288184
PREDICTION,CHEMBL559854,P10828,5.50941467285156,8.72,3.21058532714844,10.3078581429008
PREDICTION,CHEMBL381937,P10828,7.68576908111572,8.53,0.844230918884277,0.71272584440019
PREDICTION,CHEMBL193615,P10828,8.39414119720459,6.85,-1.54414119720459,2.38437203690443
PREDICTION,CHEMBL196613,P10828,7.42843246459961,7.52,0.09156753540039,0.008384613539302
PREDICTION,CHEMBL3397342,P10828,7.69475650787354,5.58,-2.11475650787353,4.47219508759347
PREDICTION,CHEMBL3126371,P10828,6.76066303253174,6,-0.760663032531738,0.57860824906038
PREDICTION,CHEMBL235904,P10828,4.58818435668945,5.72,1.13181564331055,1.28100665044247
PREDICTION,CHEMBL250101,P10828,6.80053091049194,9.42,2.61946908950806,6.86161831088817
PREDICTION,CHEMBL3397341,P10828,10.0150775909424,5.38,-4.63507759094238,21.4839442740562
PREDICTION,CHEMBL120245,P10828,6.75506782531738,7.4,0.644932174682618,0.41593750994085
PREDICTION,CHEMBL561245,P10828,5.43248701095581,5.4,-0.03248701095581,0.001055405880843
PREDICTION,CHEMBL520857,P10828,6.20918846130371,6.1,-0.109188461303711,0.011922120081872
PREDICTION,CHEMBL202521,P10828,6.30262517929077,10.02,3.71737482070923,13.818875557643
PREDICTION,CHEMBL559716,P10828,5.45523452758789,9.85,4.39476547241211,19.3139635575056
PREDICTION,CHEMBL3261336,P10828,7.51086235046387,9.96,2.44913764953613,5.99827522637538
PREDICTION,CHEMBL125728,P10828,9.02100944519043,5.82,-3.20100944519043,10.2464614681983
PREDICTION,CHEMBL3397338,P10828,9.83537197113037,4.75,-5.08537197113037,25.8610080847584
PREDICTION,CHEMBL3126368,P10828,7.19707155227661,6.04,-1.15707155227661,1.33881457708781
PREDICTION,CHEMBL394678,P10828,5.37507820129395,8.37,2.99492179870605,8.9695565803647
PREDICTION,CHEMBL551106,P10828,5.28853750228882,9.52,4.23146249771118,17.9052748695361
PREDICTION,CHEMBL425939,P10828,9.99219989776611,7.43,-2.56219989776611,6.56486831611268
PREDICTION,CHEMBL236436,P10828,8.57081890106201,5.31,-3.26081890106201,10.6329399055233
PREDICTION,CHEMBL121893,P10828,4.60004758834839,7.81,3.20995241165161,10.303794485068
PREDICTION,CHEMBL3261333,P10828,7.24004459381104,6.72,-0.520044593811035,0.270446379552085
PREDICTION,CHEMBL192427,P10828,6.93369483947754,7.68,0.746305160522461,0.556971392622456
PREDICTION,CHEMBL394644,P10828,7.89541721343994,5.4,-2.49541721343994,6.22710706913236
PREDICTION,CHEMBL40738,P10828,8.65029525756836,4.72,-3.93029525756836,15.4472208116643
PREDICTION,CHEMBL392925,P10828,8.01906585693359,5.04,-2.97906585693359,8.87483337994749
PREDICTION,CHEMBL118339,P10828,6.7100396156311,5.24,-1.4700396156311,2.16101647152484
PREDICTION,CHEMBL427568,P10828,5.21284961700439,6.8,1.58715038299561,2.5190463382431
PREDICTION,CHEMBL560510,P10828,4.82125568389893,5.39,0.568744316101074,0.323470097097278
PREDICTION,CHEMBL561649,P10828,5.88360834121704,6.64,0.756391658782959,0.572128341476436
PREDICTION,CHEMBL39174,P10828,9.41513442993164,6.84,-2.57513442993164,6.63131733221936
PREDICTION,CHEMBL519721,P10828,7.89727258682251,6.67,-1.22727258682251,1.50619800236601
PREDICTION,CHEMBL237958,P10828,8.95729732513428,5.96,-2.99729732513428,8.98379125525709
PREDICTION,CHEMBL192490,P10828,5.47082662582397,5.72,0.249173374176025,0.062087370398266
PREDICTION,CHEMBL471488,P10828,7.91331481933594,5.33,-2.58331481933594,6.67351545580067
PREDICTION,CHEMBL561975,P10828,6.11683511734009,9.55,3.43316488265991,11.7866211115293
PREDICTION,CHEMBL570776,P10828,4.97486448287964,7.96,2.98513551712036,8.91103405557345
PREDICTION,CHEMBL3397335,P10828,9.2325325012207,9.44,0.207467498779296,0.043042763049737
PREDICTION,CHEMBL193198,P10828,6.30018424987793,5.34,-0.96018424987793,0.921953793713643
PREDICTION,CHEMBL122414,P10828,6.18564891815186,5.82,-0.365648918151855,0.133699131345622
PREDICTION,CHEMBL2035883,P10828,7.55477857589722,4.16,-3.39477857589722,11.5245215793707
PREDICTION,CHEMBL539393,P10828,5.51402425765991,5,-0.514024257659912,0.264220937462824
PREDICTION,CHEMBL193152,P10828,5.48751783370972,5.89,0.402482166290283,0.161991894181719
PREDICTION,CHEMBL562172,P10828,5.91885852813721,5.58,-0.338858528137207,0.114825102091314
PREDICTION,CHEMBL235173,P10828,9.94180965423584,8.07,-1.87180965423584,3.50367138169049
PREDICTION,CHEMBL552185,P10828,5.05380916595459,7.54,2.48619083404541,6.18114486329141
PREDICTION,CHEMBL2312270,P10828,7.85438632965088,7.05,-0.804386329650879,0.647037367329213
PREDICTION,CHEMBL97187,P10828,6.31121206283569,8.14,1.82878793716431,3.34446531911768
PREDICTION,CHEMBL571226,P10828,5.39001274108887,10.05,4.65998725891113,21.7154812532141
PREDICTION,CHEMBL551962,P10828,5.51945495605469,5.82,0.300545043945313,0.09032732344009
PREDICTION,CHEMBL340490,P10828,8.2879753112793,9.11,0.822024688720703,0.675724588866368
PREDICTION,CHEMBL38,P11416,7.7557635307312,8.22,0.4642364692688,0.215515499399161
PREDICTION,CHEMBL118307,P11416,5.42930412292481,5,-0.429304122924805,0.184302029960236
PREDICTION,CHEMBL2437049,P11473,5.77908182144165,4.52,-1.25908182144165,1.58528703308483
PREDICTION,CHEMBL2348887,P11473,4.06371259689331,8.9,4.83628740310669,23.3896758454485
PREDICTION,CHEMBL4097419,P11473,5.90458345413208,8,2.09541654586792,4.39077050069704
PREDICTION,CHEMBL2070860,P11473,4.4429817199707,10.15,5.7070182800293,32.5700576485886
PREDICTION,CHEMBL2070878,P11473,5.66453409194946,8.74,3.07546590805054,9.45849055158112
PREDICTION,CHEMBL2105611,P11473,8.3026819229126,4.29,-4.0126819229126,16.1016162144695
PREDICTION,CHEMBL3747092,P11473,5.26129388809204,6.39,1.12870611190796,1.27397748705838
PREDICTION,CHEMBL2348879,P11473,4.01678705215454,6.07,2.05321294784546,4.21568340920024
PREDICTION,CHEMBL4203464,P11473,8.60759162902832,8.96,0.352408370971681,0.124191659930914
PREDICTION,CHEMBL2070861,P11473,4.60368871688843,4.77,0.166311283111572,0.027659442890217
PREDICTION,CHEMBL2171449,P11473,8.29066848754883,6.24,-2.05066848754883,4.2052412458258
PREDICTION,CHEMBL4101362,P11473,5.58854913711548,4.62,-0.968549137115478,0.938087431007138
PREDICTION,CHEMBL226380,P11473,8.7947301864624,8.09,-0.704730186462403,0.496644635711333
PREDICTION,CHEMBL2437041,P11473,6.60496997833252,4.85,-1.75496997833252,3.07991962484845
PREDICTION,CHEMBL1834892,P11473,9.34081745147705,5.14,-4.20081745147705,17.6468672606341
PREDICTION,CHEMBL2070853,P11473,5.2017126083374,6.06,0.858287391662597,0.736657246686985
PREDICTION,CHEMBL3109596,P11473,4.72497272491455,8.15,3.42502727508545,11.7308118350793
PREDICTION,CHEMBL1087253,P11473,4.31063413619995,4.4,0.089365863800049,0.007986257612729
PREDICTION,CHEMBL2325057,P11473,4.46404886245728,6.39,1.92595113754272,3.70928778420211
PREDICTION,CHEMBL4202476,P11473,4.28321218490601,6.25,1.96678781509399,3.86825430960221
PREDICTION,CHEMBL1270546,P11473,5.28352165222168,6.71,1.42647834777832,2.03484047668037
PREDICTION,CHEMBL3747184,P11473,7.08546733856201,4.5,-2.58546733856201,6.68464135877093
PREDICTION,CHEMBL4091572,P11473,5.96540498733521,5.13,-0.835404987335205,0.697901492864534
PREDICTION,CHEMBL4176693,P11473,8.17055130004883,7.3,-0.870551300048828,0.757859566016705
PREDICTION,CHEMBL220140,P11473,9.9436092376709,4.52,-5.4236092376709,29.4155371629491
PREDICTION,CHEMBL4176277,P11473,8.13669681549072,4.54,-3.59669681549072,12.9362279825611
PREDICTION,CHEMBL2070847,P11473,4.88760232925415,4.69,-0.19760232925415,0.039046680526666
PREDICTION,CHEMBL3823776,P11473,7.79262733459473,9.4,1.60737266540527,2.58364688549205
PREDICTION,CHEMBL2437296,P11473,5.31337404251099,4.67,-0.643374042510986,0.413930158576929
PREDICTION,CHEMBL4068172,P11473,9.84695529937744,8.66,-1.18695529937744,1.40886288272019
PREDICTION,CHEMBL2112314,P11473,7.83728742599487,4.68,-3.15728742599487,9.96846389034533
PREDICTION,CHEMBL4177113,P11474,7.88278150558472,5.85,-2.03278150558472,4.13220064944727
PREDICTION,CHEMBL189753,P11474,6.45349740982056,8.48,2.02650259017944,4.10671274800399
PREDICTION,CHEMBL4168429,P11474,5.74323844909668,7.64,1.89676155090332,3.59770438098517
PREDICTION,CHEMBL4173278,P11474,8.24068164825439,7.1,-1.14068164825439,1.30115462266436
PREDICTION,CHEMBL250507,P11474,6.5252161026001,8.21,1.6847838973999,2.83849678093801
